STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/2/2019,20.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/3/2019,19.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/4/2019,19.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/5/2019,18.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/6/2019,19.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/7/2019,19.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/8/2019,18.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/9/2019,18.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/10/2019,17.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/11/2019,15.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/12/2019,14.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/13/2019,16.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/14/2019,14,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/15/2019,14.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/16/2019,15.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/17/2019,16.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/18/2019,16.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/19/2019,16.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/20/2019,16.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/21/2019,17.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/22/2019,16.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/23/2019,15.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/24/2019,16.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/25/2019,14.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/26/2019,14.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/27/2019,16.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/28/2019,14.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/29/2019,13.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/30/2019,12,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,12/31/2019,13.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/1/2020,13.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/2/2020,12.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/3/2020,10.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/4/2020,13.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/5/2020,12.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/6/2020,13.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/7/2020,11.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/8/2020,13.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/9/2020,13.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/10/2020,14.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/11/2020,13.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/12/2020,14.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/13/2020,14.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/14/2020,15.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/15/2020,15.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/16/2020,13.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/17/2020,15.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/18/2020,14.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/19/2020,15.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/20/2020,15.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/21/2020,14.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/22/2020,14.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/23/2020,14.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/24/2020,14.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/25/2020,12.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/26/2020,13.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/27/2020,13.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/28/2020,14.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/29/2020,16.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/30/2020,14.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,1/31/2020,16.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/1/2020,15.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/2/2020,15.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/3/2020,15.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/4/2020,15.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/5/2020,15.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/6/2020,15.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/7/2020,14.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/8/2020,13.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/9/2020,12.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/10/2020,13.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/11/2020,14.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/12/2020,15.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/13/2020,15.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/14/2020,15.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/15/2020,15.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/16/2020,16.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/17/2020,16.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/18/2020,14.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/19/2020,15.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/20/2020,14.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/21/2020,14.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/22/2020,15.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/23/2020,13.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/24/2020,12.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/25/2020,15.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/26/2020,15.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/27/2020,17.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/28/2020,16.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,2/29/2020,16.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/1/2020,15.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/2/2020,14.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/3/2020,15.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/4/2020,16.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/5/2020,17.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/6/2020,15.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/7/2020,17.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/8/2020,17.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/9/2020,17.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/10/2020,15.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/11/2020,16.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/12/2020,16,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/13/2020,15.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/14/2020,16.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/15/2020,18,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/16/2020,17.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/17/2020,15.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/18/2020,15.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/19/2020,15.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/20/2020,14.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/21/2020,14.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/22/2020,15.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/23/2020,18.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/24/2020,16.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/25/2020,17.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/26/2020,17.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/27/2020,18,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/28/2020,16.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/29/2020,17.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/30/2020,21.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,3/31/2020,18.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/1/2020,17.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/2/2020,17.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/3/2020,19.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/4/2020,23,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/5/2020,19.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/6/2020,17.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/7/2020,16.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/8/2020,17.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/9/2020,17.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/10/2020,17.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/11/2020,17.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/12/2020,18.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/13/2020,17.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/14/2020,18.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/15/2020,20.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/16/2020,18.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/17/2020,18.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/18/2020,19.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/19/2020,19.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/20/2020,19.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/21/2020,21.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/22/2020,19.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/23/2020,19.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/24/2020,18.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/25/2020,18.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/26/2020,18.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/27/2020,20.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/28/2020,19.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/29/2020,19.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,4/30/2020,19.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/1/2020,20.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/2/2020,19.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/3/2020,20.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/4/2020,20.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/5/2020,20,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/6/2020,19.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/7/2020,21.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/8/2020,20.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/9/2020,20.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/10/2020,19.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/11/2020,21,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/12/2020,23.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/13/2020,23.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/14/2020,23.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/15/2020,25.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/16/2020,27.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/17/2020,28.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/18/2020,28.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/19/2020,30.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/20/2020,32.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/21/2020,26.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/22/2020,23.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/23/2020,22.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/24/2020,21.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/25/2020,21.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/26/2020,22.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/27/2020,22.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/28/2020,21.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/29/2020,21.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/30/2020,21.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,5/31/2020,22.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/1/2020,25.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/2/2020,22.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/3/2020,22,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/4/2020,22.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/5/2020,22.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/6/2020,24.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/7/2020,24.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/8/2020,23.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/9/2020,24.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/10/2020,26.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/11/2020,25.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/12/2020,27.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/13/2020,25.2,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/14/2020,23.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/15/2020,25.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/16/2020,27.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/17/2020,26.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/18/2020,24.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/19/2020,24.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/20/2020,25.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/21/2020,27,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/22/2020,24.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/23/2020,24.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/24/2020,25.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/25/2020,25.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/26/2020,25.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/27/2020,25.5,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/28/2020,25.4,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/29/2020,25.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,6/30/2020,26.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/1/2020,26.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/2/2020,26.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/3/2020,26.8,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/4/2020,27.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/5/2020,27.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/6/2020,27.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/7/2020,26.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/8/2020,26.6,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/9/2020,27.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/10/2020,27.1,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/11/2020,26.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/12/2020,26.7,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/13/2020,26.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/14/2020,27.3,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/15/2020,26.9,"H,,S"
EGM00062318,"ALEXANDRIA INTERNATIONAL, EG",31.184,29.949,-1.8,7/16/2020,26.7,"H,,S"
