LATITUDE,LONGITUDE,ELEVATION,TAVG,YEAR,MONTH,DAY,DAY_OF_WEEK,DAY_OF_YEAR
31.3331,27.2167,25.0,23.9,2010,10,16,5,289
31.3331,27.2167,25.0,24.0,2010,10,17,6,290
31.3331,27.2167,25.0,25.9,2010,10,18,0,291
31.3331,27.2167,25.0,25.6,2010,10,19,1,292
31.3331,27.2167,25.0,23.7,2010,10,20,2,293
31.3331,27.2167,25.0,22.6,2010,10,21,3,294
31.3331,27.2167,25.0,23.3,2010,10,22,4,295
31.3331,27.2167,25.0,22.8,2010,10,23,5,296
31.3331,27.2167,25.0,21.6,2010,10,24,6,297
31.3331,27.2167,25.0,21.8,2010,10,25,0,298
31.3331,27.2167,25.0,22.7,2010,10,26,1,299
31.3331,27.2167,25.0,23.2,2010,10,27,2,300
31.3331,27.2167,25.0,22.4,2010,10,28,3,301
31.3331,27.2167,25.0,20.7,2010,10,29,4,302
31.3331,27.2167,25.0,20.0,2010,10,30,5,303
31.3331,27.2167,25.0,19.1,2010,10,31,6,304
31.3331,27.2167,25.0,20.7,2010,11,1,0,305
31.3331,27.2167,25.0,20.8,2010,11,2,1,306
31.3331,27.2167,25.0,20.6,2010,11,3,2,307
31.3331,27.2167,25.0,22.2,2010,11,4,3,308
31.3331,27.2167,25.0,23.1,2010,11,5,4,309
31.3331,27.2167,25.0,19.6,2010,11,6,5,310
31.3331,27.2167,25.0,18.8,2010,11,7,6,311
31.3331,27.2167,25.0,18.9,2010,11,8,0,312
31.3331,27.2167,25.0,20.1,2010,11,9,1,313
31.3331,27.2167,25.0,20.9,2010,11,10,2,314
31.3331,27.2167,25.0,22.4,2010,11,11,3,315
31.3331,27.2167,25.0,24.1,2010,11,12,4,316
31.3331,27.2167,25.0,19.9,2010,11,13,5,317
31.3331,27.2167,25.0,18.8,2010,11,14,6,318
31.3331,27.2167,25.0,19.9,2010,11,15,0,319
31.3331,27.2167,25.0,19.7,2010,11,16,1,320
31.3331,27.2167,25.0,18.8,2010,11,17,2,321
31.3331,27.2167,25.0,20.0,2010,11,18,3,322
31.3331,27.2167,25.0,21.8,2010,11,19,4,323
31.3331,27.2167,25.0,21.3,2010,11,20,5,324
31.3331,27.2167,25.0,19.8,2010,11,21,6,325
31.3331,27.2167,25.0,17.9,2010,11,22,0,326
31.3331,27.2167,25.0,20.2,2010,11,23,1,327
31.3331,27.2167,25.0,19.7,2010,11,24,2,328
31.3331,27.2167,25.0,18.8,2010,11,25,3,329
31.3331,27.2167,25.0,21.0,2010,11,26,4,330
31.3331,27.2167,25.0,20.8,2010,11,27,5,331
31.3331,27.2167,25.0,19.1,2010,11,28,6,332
31.3331,27.2167,25.0,18.5,2010,11,29,0,333
31.3331,27.2167,25.0,17.5,2010,11,30,1,334
31.3331,27.2167,25.0,17.1,2010,12,1,2,335
31.3331,27.2167,25.0,17.6,2010,12,2,3,336
31.3331,27.2167,25.0,17.0,2010,12,3,4,337
31.3331,27.2167,25.0,16.4,2010,12,4,5,338
31.3331,27.2167,25.0,17.9,2010,12,5,6,339
31.3331,27.2167,25.0,18.8,2010,12,6,0,340
31.3331,27.2167,25.0,19.5,2010,12,7,1,341
31.3331,27.2167,25.0,19.4,2010,12,8,2,342
31.3331,27.2167,25.0,18.4,2010,12,9,3,343
31.3331,27.2167,25.0,20.2,2010,12,10,4,344
31.3331,27.2167,25.0,12.6,2010,12,11,5,345
31.3331,27.2167,25.0,10.8,2010,12,12,6,346
31.3331,27.2167,25.0,13.1,2010,12,13,0,347
31.3331,27.2167,25.0,13.9,2010,12,14,1,348
31.3331,27.2167,25.0,14.6,2010,12,15,2,349
31.3331,27.2167,25.0,16.4,2010,12,16,3,350
31.3331,27.2167,25.0,13.8,2010,12,17,4,351
31.3331,27.2167,25.0,12.4,2010,12,18,5,352
31.3331,27.2167,25.0,12.7,2010,12,19,6,353
31.3331,27.2167,25.0,13.0,2010,12,20,0,354
31.3331,27.2167,25.0,15.2,2010,12,21,1,355
31.3331,27.2167,25.0,15.4,2010,12,22,2,356
31.3331,27.2167,25.0,15.7,2010,12,23,3,357
31.3331,27.2167,25.0,16.3,2010,12,24,4,358
31.3331,27.2167,25.0,18.3,2010,12,25,5,359
31.3331,27.2167,25.0,16.8,2010,12,26,6,360
31.3331,27.2167,25.0,15.3,2010,12,27,0,361
31.3331,27.2167,25.0,15.8,2010,12,28,1,362
31.3331,27.2167,25.0,15.9,2010,12,29,2,363
31.3331,27.2167,25.0,16.6,2010,12,30,3,364
31.3331,27.2167,25.0,15.4,2010,12,31,4,365
31.3331,27.2167,25.0,14.3,2011,1,1,5,1
31.3331,27.2167,25.0,15.2,2011,1,2,6,2
31.3331,27.2167,25.0,13.9,2011,1,3,0,3
31.3331,27.2167,25.0,13.3,2011,1,4,1,4
31.3331,27.2167,25.0,13.8,2011,1,5,2,5
31.3331,27.2167,25.0,13.3,2011,1,6,3,6
31.3331,27.2167,25.0,13.9,2011,1,7,4,7
31.3331,27.2167,25.0,14.9,2011,1,8,5,8
31.3331,27.2167,25.0,14.1,2011,1,9,6,9
31.3331,27.2167,25.0,15.0,2011,1,10,0,10
31.3331,27.2167,25.0,15.2,2011,1,11,1,11
31.3331,27.2167,25.0,15.3,2011,1,12,2,12
31.3331,27.2167,25.0,14.2,2011,1,13,3,13
31.3331,27.2167,25.0,14.3,2011,1,14,4,14
31.3331,27.2167,25.0,15.6,2011,1,15,5,15
31.3331,27.2167,25.0,14.7,2011,1,16,6,16
31.3331,27.2167,25.0,14.5,2011,1,17,0,17
31.3331,27.2167,25.0,15.2,2011,1,18,1,18
31.3331,27.2167,25.0,15.2,2011,1,19,2,19
31.3331,27.2167,25.0,14.3,2011,1,20,3,20
31.3331,27.2167,25.0,13.9,2011,1,21,4,21
31.3331,27.2167,25.0,14.2,2011,1,22,5,22
31.3331,27.2167,25.0,14.1,2011,1,23,6,23
31.3331,27.2167,25.0,14.2,2011,1,24,0,24
31.3331,27.2167,25.0,14.2,2011,1,25,1,25
31.3331,27.2167,25.0,15.3,2011,1,26,2,26
31.3331,27.2167,25.0,15.3,2011,1,27,3,27
31.3331,27.2167,25.0,16.8,2011,1,28,4,28
31.3331,27.2167,25.0,16.2,2011,1,29,5,29
31.3331,27.2167,25.0,14.9,2011,1,30,6,30
31.3331,27.2167,25.0,15.2,2011,1,31,0,31
31.3331,27.2167,25.0,14.1,2011,2,1,1,32
31.3331,27.2167,25.0,14.2,2011,2,2,2,33
31.3331,27.2167,25.0,15.7,2011,2,3,3,34
31.3331,27.2167,25.0,12.7,2011,2,4,4,35
31.3331,27.2167,25.0,14.4,2011,2,5,5,36
31.3331,27.2167,25.0,15.6,2011,2,6,6,37
31.3331,27.2167,25.0,15.1,2011,2,7,0,38
31.3331,27.2167,25.0,14.9,2011,2,8,1,39
31.3331,27.2167,25.0,13.9,2011,2,9,2,40
31.3331,27.2167,25.0,14.5,2011,2,10,3,41
31.3331,27.2167,25.0,15.1,2011,2,11,4,42
31.3331,27.2167,25.0,13.7,2011,2,12,5,43
31.3331,27.2167,25.0,14.1,2011,2,13,6,44
31.3331,27.2167,25.0,14.7,2011,2,14,0,45
31.3331,27.2167,25.0,15.9,2011,2,15,1,46
31.3331,27.2167,25.0,14.2,2011,2,16,2,47
31.3331,27.2167,25.0,14.4,2011,2,17,3,48
31.3331,27.2167,25.0,18.2,2011,2,18,4,49
31.3331,27.2167,25.0,16.4,2011,2,19,5,50
31.3331,27.2167,25.0,15.7,2011,2,20,6,51
31.3331,27.2167,25.0,14.9,2011,2,21,0,52
31.3331,27.2167,25.0,15.4,2011,2,22,1,53
31.3331,27.2167,25.0,14.6,2011,2,23,2,54
31.3331,27.2167,25.0,15.6,2011,2,24,3,55
31.3331,27.2167,25.0,14.1,2011,2,25,4,56
31.3331,27.2167,25.0,14.1,2011,2,26,5,57
31.3331,27.2167,25.0,14.7,2011,2,27,6,58
31.3331,27.2167,25.0,13.6,2011,2,28,0,59
31.3331,27.2167,25.0,14.6,2011,3,1,1,60
31.3331,27.2167,25.0,15.1,2011,3,2,2,61
31.3331,27.2167,25.0,16.9,2011,3,3,3,62
31.3331,27.2167,25.0,16.8,2011,3,4,4,63
31.3331,27.2167,25.0,17.5,2011,3,5,5,64
31.3331,27.2167,25.0,17.6,2011,3,6,6,65
31.3331,27.2167,25.0,15.3,2011,3,7,0,66
31.3331,27.2167,25.0,13.3,2011,3,8,1,67
31.3331,27.2167,25.0,12.0,2011,3,9,2,68
31.3331,27.2167,25.0,11.1,2011,3,10,3,69
31.3331,27.2167,25.0,11.3,2011,3,11,4,70
31.3331,27.2167,25.0,13.4,2011,3,12,5,71
31.3331,27.2167,25.0,15.0,2011,3,13,6,72
31.3331,27.2167,25.0,14.4,2011,3,14,0,73
31.3331,27.2167,25.0,14.7,2011,3,15,1,74
31.3331,27.2167,25.0,14.7,2011,3,16,2,75
31.3331,27.2167,25.0,15.1,2011,3,17,3,76
31.3331,27.2167,25.0,16.6,2011,3,18,4,77
31.3331,27.2167,25.0,18.3,2011,3,19,5,78
31.3331,27.2167,25.0,17.5,2011,3,20,6,79
31.3331,27.2167,25.0,15.4,2011,3,21,0,80
31.3331,27.2167,25.0,15.8,2011,3,22,1,81
31.3331,27.2167,25.0,16.2,2011,3,23,2,82
31.3331,27.2167,25.0,15.1,2011,3,24,3,83
31.3331,27.2167,25.0,15.9,2011,3,25,4,84
31.3331,27.2167,25.0,15.1,2011,3,26,5,85
31.3331,27.2167,25.0,16.1,2011,3,27,6,86
31.3331,27.2167,25.0,17.2,2011,3,28,0,87
31.3331,27.2167,25.0,18.1,2011,3,29,1,88
31.3331,27.2167,25.0,21.7,2011,3,30,2,89
31.3331,27.2167,25.0,19.0,2011,3,31,3,90
31.3331,27.2167,25.0,17.3,2011,4,1,4,91
31.3331,27.2167,25.0,16.9,2011,4,2,5,92
31.3331,27.2167,25.0,15.9,2011,4,3,6,93
31.3331,27.2167,25.0,15.3,2011,4,4,0,94
31.3331,27.2167,25.0,15.7,2011,4,5,1,95
31.3331,27.2167,25.0,16.1,2011,4,6,2,96
31.3331,27.2167,25.0,17.1,2011,4,7,3,97
31.3331,27.2167,25.0,17.3,2011,4,8,4,98
31.3331,27.2167,25.0,17.3,2011,4,9,5,99
31.3331,27.2167,25.0,18.4,2011,4,10,6,100
31.3331,27.2167,25.0,17.5,2011,4,11,0,101
31.3331,27.2167,25.0,16.5,2011,4,12,1,102
31.3331,27.2167,25.0,16.2,2011,4,13,2,103
31.3331,27.2167,25.0,18.7,2011,4,14,3,104
31.3331,27.2167,25.0,21.0,2011,4,15,4,105
31.3331,27.2167,25.0,21.8,2011,4,16,5,106
31.3331,27.2167,25.0,20.2,2011,4,17,6,107
31.3331,27.2167,25.0,18.5,2011,4,18,0,108
31.3331,27.2167,25.0,16.9,2011,4,19,1,109
31.3331,27.2167,25.0,16.4,2011,4,20,2,110
31.3331,27.2167,25.0,16.7,2011,4,21,3,111
31.3331,27.2167,25.0,17.1,2011,4,22,4,112
31.3331,27.2167,25.0,16.7,2011,4,23,5,113
31.3331,27.2167,25.0,16.7,2011,4,24,6,114
31.3331,27.2167,25.0,17.2,2011,4,25,0,115
31.3331,27.2167,25.0,18.7,2011,4,26,1,116
31.3331,27.2167,25.0,22.3,2011,4,27,2,117
31.3331,27.2167,25.0,20.2,2011,4,28,3,118
31.3331,27.2167,25.0,18.5,2011,4,29,4,119
31.3331,27.2167,25.0,18.2,2011,4,30,5,120
31.3331,27.2167,25.0,25.6,2011,5,1,6,121
31.3331,27.2167,25.0,21.6,2011,5,2,0,122
31.3331,27.2167,25.0,24.3,2011,5,3,1,123
31.3331,27.2167,25.0,23.8,2011,5,4,2,124
31.3331,27.2167,25.0,19.6,2011,5,5,3,125
31.3331,27.2167,25.0,19.6,2011,5,6,4,126
31.3331,27.2167,25.0,18.3,2011,5,7,5,127
31.3331,27.2167,25.0,18.1,2011,5,8,6,128
31.3331,27.2167,25.0,17.2,2011,5,9,0,129
31.3331,27.2167,25.0,17.8,2011,5,10,1,130
31.3331,27.2167,25.0,19.3,2011,5,11,2,131
31.3331,27.2167,25.0,18.4,2011,5,12,3,132
31.3331,27.2167,25.0,18.4,2011,5,13,4,133
31.3331,27.2167,25.0,18.9,2011,5,14,5,134
31.3331,27.2167,25.0,19.2,2011,5,15,6,135
31.3331,27.2167,25.0,19.7,2011,5,16,0,136
31.3331,27.2167,25.0,18.8,2011,5,17,1,137
31.3331,27.2167,25.0,20.6,2011,5,18,2,138
31.3331,27.2167,25.0,19.4,2011,5,19,3,139
31.3331,27.2167,25.0,20.0,2011,5,20,4,140
31.3331,27.2167,25.0,19.7,2011,5,21,5,141
31.3331,27.2167,25.0,19.8,2011,5,22,6,142
31.3331,27.2167,25.0,21.2,2011,5,23,0,143
31.3331,27.2167,25.0,22.4,2011,5,24,1,144
31.3331,27.2167,25.0,25.6,2011,5,25,2,145
31.3331,27.2167,25.0,25.6,2011,5,26,3,146
31.3331,27.2167,25.0,22.4,2011,5,27,4,147
31.3331,27.2167,25.0,20.8,2011,5,28,5,148
31.3331,27.2167,25.0,20.9,2011,5,29,6,149
31.3331,27.2167,25.0,20.8,2011,5,30,0,150
31.3331,27.2167,25.0,21.6,2011,5,31,1,151
31.3331,27.2167,25.0,21.8,2011,6,1,2,152
31.3331,27.2167,25.0,22.0,2011,6,2,3,153
31.3331,27.2167,25.0,22.0,2011,6,3,4,154
31.3331,27.2167,25.0,23.5,2011,6,4,5,155
31.3331,27.2167,25.0,24.3,2011,6,5,6,156
31.3331,27.2167,25.0,24.9,2011,6,6,0,157
31.3331,27.2167,25.0,25.5,2011,6,7,1,158
31.3331,27.2167,25.0,26.6,2011,6,8,2,159
31.3331,27.2167,25.0,30.3,2011,6,9,3,160
31.3331,27.2167,25.0,26.0,2011,6,10,4,161
31.3331,27.2167,25.0,23.6,2011,6,11,5,162
31.3331,27.2167,25.0,23.3,2011,6,12,6,163
31.3331,27.2167,25.0,23.2,2011,6,13,0,164
31.3331,27.2167,25.0,22.8,2011,6,14,1,165
31.3331,27.2167,25.0,22.7,2011,6,15,2,166
31.3331,27.2167,25.0,23.6,2011,6,16,3,167
31.3331,27.2167,25.0,23.2,2011,6,17,4,168
31.3331,27.2167,25.0,22.9,2011,6,18,5,169
31.3331,27.2167,25.0,23.3,2011,6,19,6,170
31.3331,27.2167,25.0,23.8,2011,6,20,0,171
31.3331,27.2167,25.0,24.2,2011,6,21,1,172
31.3331,27.2167,25.0,25.2,2011,6,22,2,173
31.3331,27.2167,25.0,23.3,2011,6,23,3,174
31.3331,27.2167,25.0,24.6,2011,6,24,4,175
31.3331,27.2167,25.0,24.3,2011,6,25,5,176
31.3331,27.2167,25.0,24.6,2011,6,26,6,177
31.3331,27.2167,25.0,24.9,2011,6,27,0,178
31.3331,27.2167,25.0,24.2,2011,6,28,1,179
31.3331,27.2167,25.0,23.3,2011,6,29,2,180
31.3331,27.2167,25.0,24.3,2011,6,30,3,181
31.3331,27.2167,25.0,24.4,2011,7,1,4,182
31.3331,27.2167,25.0,24.1,2011,7,2,5,183
31.3331,27.2167,25.0,24.8,2011,7,3,6,184
31.3331,27.2167,25.0,24.6,2011,7,4,0,185
31.3331,27.2167,25.0,25.3,2011,7,5,1,186
31.3331,27.2167,25.0,24.7,2011,7,6,2,187
31.3331,27.2167,25.0,26.1,2011,7,7,3,188
31.3331,27.2167,25.0,27.3,2011,7,8,4,189
31.3331,27.2167,25.0,26.3,2011,7,9,5,190
31.3331,27.2167,25.0,25.9,2011,7,10,6,191
31.3331,27.2167,25.0,25.9,2011,7,11,0,192
31.3331,27.2167,25.0,26.2,2011,7,12,1,193
31.3331,27.2167,25.0,26.1,2011,7,13,2,194
31.3331,27.2167,25.0,26.5,2011,7,14,3,195
31.3331,27.2167,25.0,26.2,2011,7,15,4,196
31.3331,27.2167,25.0,26.2,2011,7,16,5,197
31.3331,27.2167,25.0,26.2,2011,7,17,6,198
31.3331,27.2167,25.0,27.1,2011,7,18,0,199
31.3331,27.2167,25.0,26.9,2011,7,19,1,200
31.3331,27.2167,25.0,27.2,2011,7,20,2,201
31.3331,27.2167,25.0,27.4,2011,7,21,3,202
31.3331,27.2167,25.0,26.6,2011,7,22,4,203
31.3331,27.2167,25.0,26.1,2011,7,23,5,204
31.3331,27.2167,25.0,30.0,2011,7,24,6,205
31.3331,27.2167,25.0,26.7,2011,7,25,0,206
31.3331,27.2167,25.0,27.0,2011,7,26,1,207
31.3331,27.2167,25.0,28.3,2011,7,27,2,208
31.3331,27.2167,25.0,27.3,2011,7,28,3,209
31.3331,27.2167,25.0,27.7,2011,7,29,4,210
31.3331,27.2167,25.0,27.3,2011,7,30,5,211
31.3331,27.2167,25.0,26.7,2011,7,31,6,212
31.3331,27.2167,25.0,26.6,2011,8,1,0,213
31.3331,27.2167,25.0,27.0,2011,8,2,1,214
31.3331,27.2167,25.0,27.3,2011,8,3,2,215
31.3331,27.2167,25.0,27.1,2011,8,4,3,216
31.3331,27.2167,25.0,26.6,2011,8,5,4,217
31.3331,27.2167,25.0,26.6,2011,8,6,5,218
31.3331,27.2167,25.0,27.1,2011,8,7,6,219
31.3331,27.2167,25.0,26.7,2011,8,8,0,220
31.3331,27.2167,25.0,26.4,2011,8,9,1,221
31.3331,27.2167,25.0,26.7,2011,8,10,2,222
31.3331,27.2167,25.0,27.7,2011,8,11,3,223
31.3331,27.2167,25.0,27.1,2011,8,12,4,224
31.3331,27.2167,25.0,26.8,2011,8,13,5,225
31.3331,27.2167,25.0,26.6,2011,8,14,6,226
31.3331,27.2167,25.0,26.2,2011,8,15,0,227
31.3331,27.2167,25.0,26.0,2011,8,16,1,228
31.3331,27.2167,25.0,26.0,2011,8,17,2,229
31.3331,27.2167,25.0,26.6,2011,8,18,3,230
31.3331,27.2167,25.0,27.2,2011,8,19,4,231
31.3331,27.2167,25.0,27.6,2011,8,20,5,232
31.3331,27.2167,25.0,27.1,2011,8,21,6,233
31.3331,27.2167,25.0,26.4,2011,8,22,0,234
31.3331,27.2167,25.0,26.9,2011,8,23,1,235
31.3331,27.2167,25.0,26.0,2011,8,24,2,236
31.3331,27.2167,25.0,26.2,2011,8,25,3,237
31.3331,27.2167,25.0,25.9,2011,8,26,4,238
31.3331,27.2167,25.0,26.1,2011,8,27,5,239
31.3331,27.2167,25.0,25.9,2011,8,28,6,240
31.3331,27.2167,25.0,26.2,2011,8,29,0,241
31.3331,27.2167,25.0,26.0,2011,8,30,1,242
31.3331,27.2167,25.0,25.7,2011,8,31,2,243
31.3331,27.2167,25.0,26.6,2011,9,1,3,244
31.3331,27.2167,25.0,26.9,2011,9,2,4,245
31.3331,27.2167,25.0,27.4,2011,9,3,5,246
31.3331,27.2167,25.0,27.4,2011,9,4,6,247
31.3331,27.2167,25.0,27.1,2011,9,5,0,248
31.3331,27.2167,25.0,26.1,2011,9,6,1,249
31.3331,27.2167,25.0,26.0,2011,9,7,2,250
31.3331,27.2167,25.0,26.1,2011,9,8,3,251
31.3331,27.2167,25.0,25.8,2011,9,9,4,252
31.3331,27.2167,25.0,25.8,2011,9,10,5,253
31.3331,27.2167,25.0,25.4,2011,9,11,6,254
31.3331,27.2167,25.0,25.7,2011,9,12,0,255
31.3331,27.2167,25.0,25.3,2011,9,13,1,256
31.3331,27.2167,25.0,25.3,2011,9,14,2,257
31.3331,27.2167,25.0,25.0,2011,9,15,3,258
31.3331,27.2167,25.0,25.2,2011,9,16,4,259
31.3331,27.2167,25.0,24.8,2011,9,17,5,260
31.3331,27.2167,25.0,25.2,2011,9,18,6,261
31.3331,27.2167,25.0,25.1,2011,9,19,0,262
31.3331,27.2167,25.0,25.8,2011,9,20,1,263
31.3331,27.2167,25.0,26.7,2011,9,21,2,264
31.3331,27.2167,25.0,25.6,2011,9,22,3,265
31.3331,27.2167,25.0,25.1,2011,9,23,4,266
31.3331,27.2167,25.0,24.4,2011,9,24,5,267
31.3331,27.2167,25.0,24.2,2011,9,25,6,268
31.3331,27.2167,25.0,24.4,2011,9,26,0,269
31.3331,27.2167,25.0,25.3,2011,9,27,1,270
31.3331,27.2167,25.0,24.4,2011,9,28,2,271
31.3331,27.2167,25.0,24.4,2011,9,29,3,272
31.3331,27.2167,25.0,25.6,2011,9,30,4,273
31.3331,27.2167,25.0,24.8,2011,10,1,5,274
31.3331,27.2167,25.0,23.4,2011,10,2,6,275
31.3331,27.2167,25.0,22.7,2011,10,3,0,276
31.3331,27.2167,25.0,22.7,2011,10,4,1,277
31.3331,27.2167,25.0,22.9,2011,10,5,2,278
31.3331,27.2167,25.0,24.1,2011,10,6,3,279
31.3331,27.2167,25.0,26.6,2011,10,7,4,280
31.3331,27.2167,25.0,25.3,2011,10,8,5,281
31.3331,27.2167,25.0,29.9,2011,10,9,6,282
31.3331,27.2167,25.0,25.6,2011,10,10,0,283
31.3331,27.2167,25.0,20.9,2011,10,11,1,284
31.3331,27.2167,25.0,20.4,2011,10,12,2,285
31.3331,27.2167,25.0,20.7,2011,10,13,3,286
31.3331,27.2167,25.0,21.7,2011,10,14,4,287
31.3331,27.2167,25.0,22.1,2011,10,15,5,288
31.3331,27.2167,25.0,22.2,2011,10,16,6,289
31.3331,27.2167,25.0,24.2,2011,10,17,0,290
31.3331,27.2167,25.0,21.6,2011,10,18,1,291
31.3331,27.2167,25.0,21.2,2011,10,19,2,292
31.3331,27.2167,25.0,21.6,2011,10,20,3,293
31.3331,27.2167,25.0,21.4,2011,10,21,4,294
31.3331,27.2167,25.0,22.0,2011,10,22,5,295
31.3331,27.2167,25.0,21.4,2011,10,23,6,296
31.3331,27.2167,25.0,20.1,2011,10,24,0,297
31.3331,27.2167,25.0,20.2,2011,10,25,1,298
31.3331,27.2167,25.0,22.3,2011,10,26,2,299
31.3331,27.2167,25.0,22.2,2011,10,27,3,300
31.3331,27.2167,25.0,22.3,2011,10,28,4,301
31.3331,27.2167,25.0,21.4,2011,10,29,5,302
31.3331,27.2167,25.0,20.3,2011,10,30,6,303
31.3331,27.2167,25.0,20.6,2011,10,31,0,304
31.3331,27.2167,25.0,18.6,2011,11,1,1,305
31.3331,27.2167,25.0,19.3,2011,11,2,2,306
31.3331,27.2167,25.0,19.6,2011,11,3,3,307
31.3331,27.2167,25.0,19.9,2011,11,4,4,308
31.3331,27.2167,25.0,19.2,2011,11,5,5,309
31.3331,27.2167,25.0,17.8,2011,11,6,6,310
31.3331,27.2167,25.0,17.9,2011,11,7,0,311
31.3331,27.2167,25.0,20.5,2011,11,8,1,312
31.3331,27.2167,25.0,19.4,2011,11,9,2,313
31.3331,27.2167,25.0,17.8,2011,11,10,3,314
31.3331,27.2167,25.0,18.3,2011,11,11,4,315
31.3331,27.2167,25.0,18.4,2011,11,12,5,316
31.3331,27.2167,25.0,17.3,2011,11,13,6,317
31.3331,27.2167,25.0,15.0,2011,11,14,0,318
31.3331,27.2167,25.0,14.2,2011,11,15,1,319
31.3331,27.2167,25.0,16.0,2011,11,16,2,320
31.3331,27.2167,25.0,15.5,2011,11,17,3,321
31.3331,27.2167,25.0,15.4,2011,11,18,4,322
31.3331,27.2167,25.0,15.8,2011,11,19,5,323
31.3331,27.2167,25.0,15.3,2011,11,20,6,324
31.3331,27.2167,25.0,15.4,2011,11,21,0,325
31.3331,27.2167,25.0,14.6,2011,11,22,1,326
31.3331,27.2167,25.0,15.5,2011,11,23,2,327
31.3331,27.2167,25.0,15.1,2011,11,24,3,328
31.3331,27.2167,25.0,16.2,2011,11,25,4,329
31.3331,27.2167,25.0,15.8,2011,11,26,5,330
31.3331,27.2167,25.0,14.5,2011,11,27,6,331
31.3331,27.2167,25.0,15.8,2011,11,28,0,332
31.3331,27.2167,25.0,14.2,2011,11,29,1,333
31.3331,27.2167,25.0,14.7,2011,11,30,2,334
31.3331,27.2167,25.0,16.1,2011,12,1,3,335
31.3331,27.2167,25.0,16.1,2011,12,2,4,336
31.3331,27.2167,25.0,14.9,2011,12,3,5,337
31.3331,27.2167,25.0,15.8,2011,12,4,6,338
31.3331,27.2167,25.0,16.1,2011,12,5,0,339
31.3331,27.2167,25.0,14.6,2011,12,6,1,340
31.3331,27.2167,25.0,14.8,2011,12,7,2,341
31.3331,27.2167,25.0,16.1,2011,12,8,3,342
31.3331,27.2167,25.0,15.4,2011,12,9,4,343
31.3331,27.2167,25.0,15.4,2011,12,10,5,344
31.3331,27.2167,25.0,15.0,2011,12,11,6,345
31.3331,27.2167,25.0,16.3,2011,12,12,0,346
31.3331,27.2167,25.0,15.9,2011,12,13,1,347
31.3331,27.2167,25.0,15.8,2011,12,14,2,348
31.3331,27.2167,25.0,15.3,2011,12,15,3,349
31.3331,27.2167,25.0,15.4,2011,12,16,4,350
31.3331,27.2167,25.0,15.9,2011,12,17,5,351
31.3331,27.2167,25.0,14.5,2011,12,18,6,352
31.3331,27.2167,25.0,13.9,2011,12,19,0,353
31.3331,27.2167,25.0,14.3,2011,12,20,1,354
31.3331,27.2167,25.0,13.3,2011,12,21,2,355
31.3331,27.2167,25.0,13.3,2011,12,22,3,356
31.3331,27.2167,25.0,13.3,2011,12,23,4,357
31.3331,27.2167,25.0,12.6,2011,12,24,5,358
31.3331,27.2167,25.0,13.3,2011,12,25,6,359
31.3331,27.2167,25.0,12.9,2011,12,26,0,360
31.3331,27.2167,25.0,14.0,2011,12,27,1,361
31.3331,27.2167,25.0,16.0,2011,12,28,2,362
31.3331,27.2167,25.0,15.0,2011,12,29,3,363
31.3331,27.2167,25.0,14.1,2011,12,30,4,364
31.3331,27.2167,25.0,13.6,2011,12,31,5,365
31.3331,27.2167,25.0,13.6,2012,1,1,6,1
31.3331,27.2167,25.0,13.2,2012,1,2,0,2
31.3331,27.2167,25.0,12.4,2012,1,3,1,3
31.3331,27.2167,25.0,13.2,2012,1,4,2,4
31.3331,27.2167,25.0,12.8,2012,1,5,3,5
31.3331,27.2167,25.0,12.6,2012,1,6,4,6
31.3331,27.2167,25.0,12.4,2012,1,7,5,7
31.3331,27.2167,25.0,12.3,2012,1,8,6,8
31.3331,27.2167,25.0,12.7,2012,1,9,0,9
31.3331,27.2167,25.0,12.3,2012,1,10,1,10
31.3331,27.2167,25.0,10.7,2012,1,11,2,11
31.3331,27.2167,25.0,10.3,2012,1,12,3,12
31.3331,27.2167,25.0,11.7,2012,1,13,4,13
31.3331,27.2167,25.0,12.7,2012,1,14,5,14
31.3331,27.2167,25.0,12.7,2012,1,15,6,15
31.3331,27.2167,25.0,11.7,2012,1,16,0,16
31.3331,27.2167,25.0,12.0,2012,1,17,1,17
31.3331,27.2167,25.0,12.4,2012,1,18,2,18
31.3331,27.2167,25.0,12.5,2012,1,19,3,19
31.3331,27.2167,25.0,12.2,2012,1,20,4,20
31.3331,27.2167,25.0,12.4,2012,1,21,5,21
31.3331,27.2167,25.0,13.6,2012,1,22,6,22
31.3331,27.2167,25.0,13.1,2012,1,23,0,23
31.3331,27.2167,25.0,12.6,2012,1,24,1,24
31.3331,27.2167,25.0,14.3,2012,1,25,2,25
31.3331,27.2167,25.0,13.6,2012,1,26,3,26
31.3331,27.2167,25.0,12.1,2012,1,27,4,27
31.3331,27.2167,25.0,11.7,2012,1,28,5,28
31.3331,27.2167,25.0,13.0,2012,1,29,6,29
31.3331,27.2167,25.0,13.9,2012,1,30,0,30
31.3331,27.2167,25.0,13.7,2012,1,31,1,31
31.3331,27.2167,25.0,11.6,2012,2,1,2,32
31.3331,27.2167,25.0,10.7,2012,2,2,3,33
31.3331,27.2167,25.0,10.9,2012,2,3,4,34
31.3331,27.2167,25.0,11.8,2012,2,4,5,35
31.3331,27.2167,25.0,12.3,2012,2,5,6,36
31.3331,27.2167,25.0,13.5,2012,2,6,0,37
31.3331,27.2167,25.0,10.7,2012,2,7,1,38
